"Airline","AirlineID","SourceAirport","SourceID","DestAirport","DestID","Codeshare","Stops","Equipment"
"LH","3320","YYC","178","LHR","507","Y",0,"333"
"LH","3320","YYT","189","LHR","507","Y",0,"319"
"LH","3320","YYZ","193","CDG","1382","Y",0,"77W"
"LH","3320","YYZ","193","CPH","609","Y",0,"763"
"LH","3320","YYZ","193","FCO","1555","Y",0,"333"
"LH","3320","YYZ","193","FRA","340","",0,"744"
"LH","3320","YYZ","193","LHR","507","Y",0,"763 77L 77W 333"
"LH","3320","YYZ","193","MUC","346","Y",0,"77W"
"LH","3320","YYZ","193","VIE","1613","Y",0,"767"
"LH","3320","YYZ","193","YUL","146","Y",0,"333"
"LO","3210","WAW","679","YYZ","193","",0,"788"
"LO","3210","YYZ","193","WAW","679","",0,"788"
"LX","4559","GVA","1665","YUL","146","Y",0,"333"
"LX","4559","YUL","146","GVA","1665","Y",0,"333"
"LX","4559","YUL","146","YYZ","193","Y",0,"333"
"LX","4559","YUL","146","ZRH","1678","",0,"333"
"LX","4559","YYZ","193","YUL","146","Y",0,"333"
"LX","4559","YYZ","193","ZRH","1678","Y",0,"333"
"LX","4559","ZRH","1678","YUL","146","",0,"333"
"LX","4559","ZRH","1678","YYZ","193","Y",0,"333"
"LY","2150","TLV","1590","YYZ","193","",0,"763"
"LY","2150","YYZ","193","TLV","1590","",0,"763"
"M5","3123","LKE","6457","YWH","4106","Y",0,"DHL"
"M5","3123","YWH","4106","LKE","6457","Y",0,"DHL"
"MO","502","YBK","29","YCS","5487","",0,"AT4"
"MO","502","YBK","29","YRT","132","",0,"AT4"
"MO","502","YCS","5487","YBK","29","",0,"AT4"
"MO","502","YCS","5487","YRT","132","",0,"AT4"
"MO","502","YEK","50","YRT","132","",0,"AT4"
"MO","502","YEK","50","YXN","5534","",0,"AT4"
"MO","502","YEK","50","YYQ","187","",0,"AT4"
"MO","502","YFB","55","YRT","132","Y",0,"73M"
"MO","502","YFO","58","YQD","5524","",0,"AT4"
"MO","502","YFO","58","YTH","141","",0,"FRJ"
"MO","502","YFO","58","YWG","160","",0,"AT4 FRJ"
"MO","502","YGX","5497","YTH","141","",0,"AT4"
"MO","502","YGX","5497","YWG","160","",0,"AT4"
"MO","502","YOW","100","YFB","55","Y",0,"73M"
"MO","502","YQD","5524","YFO","58","",0,"AT4"
"MO","502","YQD","5524","YTH","141","",0,"FRJ"
"MO","502","YQD","5524","YWG","160","",0,"AT4 FRJ"
"MO","502","YRT","132","YBK","29","",0,"AT4"
"MO","502","YRT","132","YCS","5487","",0,"AT4"
"MO","502","YRT","132","YEK","50","",0,"AT4"
"MO","502","YRT","132","YTH","141","",0,"AT4"
"MO","502","YRT","132","YUT","147","",0,"AT4"
"MO","502","YRT","132","YWG","160","",0,"FRJ"
"MO","502","YRT","132","YXN","5534","",0,"AT4"
"MO","502","YRT","132","YYQ","187","",0,"AT4 FRJ"
"MO","502","YRT","132","YZF","196","Y",0,"73M"
"MO","502","YRT","132","YZS","41","",0,"AT4"
"MO","502","YSK","5529","YWG","160","",0,"AT4"
"MO","502","YTH","141","YFO","58","",0,"FRJ"
"MO","502","YTH","141","YGX","5497","",0,"AT4"
"MO","502","YTH","141","YQD","5524","",0,"FRJ"
"MO","502","YTH","141","YWG","160","",0,"FRJ AT4"
"MO","502","YTH","141","YYQ","187","",0,"AT4"
"MO","502","YUT","147","YRT","132","",0,"AT4"
"MO","502","YUT","147","YZS","41","",0,"AT4"
"MO","502","YWG","160","YFO","58","",0,"FRJ AT4"
"MO","502","YWG","160","YGX","5497","",0,"AT4"
"MO","502","YWG","160","YQD","5524","",0,"AT4 FRJ"
"MO","502","YWG","160","YRT","132","",0,"FRJ AT4"
"MO","502","YWG","160","YSK","5529","",0,"AT4"
"MO","502","YWG","160","YTH","141","",0,"AT4 FRJ"
"MO","502","YWG","160","YYQ","187","",0,"AT4 FRJ"
"MO","502","YXN","5534","YEK","50","",0,"AT4"
"MO","502","YXN","5534","YRT","132","",0,"AT4"
"MO","502","YYQ","187","YEK","50","",0,"AT4"
"MO","502","YYQ","187","YRT","132","",0,"FRJ AT4"
"MO","502","YYQ","187","YTH","141","",0,"AT4"
"MO","502","YYQ","187","YWG","160","",0,"AT4 FRJ"
"MO","502","YZF","196","YEG","49","Y",0,"73M"
"MO","502","YZF","196","YOW","100","Y",0,"73M"
"MO","502","YZS","41","YRT","132","",0,"AT4"
"MO","502","YZS","41","YUT","147","",0,"AT4"
"MS","2143","CAI","1128","YYZ","193","",0,"773"
"MS","2143","YYZ","193","CAI","1128","",0,"773"
"MU","1758","PVG","3406","YVR","156","",0,"332"
"MU","1758","YVR","156","PVG","3406","",0,"332"
"NH","324","EWR","3494","YVR","156","",0,"319"
"NH","324","HND","2359","YVR","156","",0,"763"
"NH","324","NRT","2279","YVR","156","Y",0,"763"
"NH","324","NRT","2279","YYC","178","Y",0,"763"
"NH","324","NRT","2279","YYZ","193","Y",0,"77W"
"NH","324","YVR","156","EWR","3494","",0,"319"
"NH","324","YVR","156","HND","2359","",0,"763"
"NH","324","YVR","156","NRT","2279","Y",0,"763"
"NH","324","YYC","178","NRT","2279","Y",0,"763"
"NH","324","YYZ","193","NRT","2279","Y",0,"77W"
"NZ","345","YVR","156","AKL","2006","",0,"772"
"OJ","3826","GEO","4304","YYZ","193","",0,"752"
"OJ","3826","KIN","1779","YYZ","193","",0,"752"
"OJ","3826","YYZ","193","GEO","4304","",0,"752"
"OJ","3826","YYZ","193","KIN","1779","",0,"752"
"OS","491","VIE","1613","YYZ","193","Y",0,"767"
"OS","491","YYZ","193","VIE","1613","Y",0,"767"
"OZ","28","ICN","3930","YVR","156","Y",0,"763"
"OZ","28","YVR","156","ICN","3930","Y",0,"763"
"P6","\N","YBC","27","YQB","111","",0,"J32"
"P6","\N","YBC","27","YWK","161","",0,"J32"
"P6","\N","YBG","28","YHU","71","",0,"J32"
"P6","\N","YBG","28","YQB","111","",0,"AT4"
"P6","\N","YBG","28","YZV","202","",0,"J32"
"P6","\N","YGR","65","YQB","111","",0,"PL2 J32"
"P6","\N","YGR","65","YVB","6775","",0,"J32 PL2"
"P6","\N","YGV","7255","YZV","202","",0,"J32"
"P6","\N","YHU","71","YBG","28","",0,"J32"
"P6","\N","YHU","71","YQB","111","",0,"J32 PL2"
"P6","\N","YHU","71","YVO","153","",0,"J32"
"P6","\N","YHU","71","YZV","202","",0,"J32"
"P6","\N","YQB","111","YBC","27","",0,"J32"
"P6","\N","YQB","111","YGR","65","",0,"J32 PL2"
"P6","\N","YQB","111","YHU","71","",0,"J32 PL2"
"P6","\N","YQB","111","YVB","6775","",0,"PL2"
"P6","\N","YQB","111","YWK","161","",0,"AT4"
"P6","\N","YQB","111","YYY","192","",0,"AT4 J32"
"P6","\N","YQB","111","YZV","202","",0,"J32"
"P6","\N","YUY","149","YVO","153","",0,"J32"
"P6","\N","YVB","6775","YGR","65","",0,"PL2 J32"
"P6","\N","YVB","6775","YYY","192","",0,"J32 PL2"
"P6","\N","YVB","6775","ZBF","5538","",0,"J32"
"P6","\N","YVO","153","YHU","71","",0,"J32"
"P6","\N","YVO","153","YUY","149","",0,"J32"
"P6","\N","YWK","161","YBC","27","",0,"J32"
"P6","\N","YWK","161","YBG","28","",0,"AT4"
"P6","\N","YWK","161","YVB","6775","",0,"J32"
"P6","\N","YWK","161","YZV","202","",0,"J32 AT4"
"P6","\N","YYY","192","YQB","111","",0,"J32 AT4 PL2"
"P6","\N","YYY","192","YVB","6775","",0,"J32"
"P6","\N","YYY","192","YZV","202","",0,"AT4"
"P6","\N","YZV","202","YBG","28","",0,"J32"
"P6","\N","YZV","202","YGV","7255","",0,"J32"
"P6","\N","YZV","202","YHU","71","",0,"J32"
"P6","\N","YZV","202","YQB","111","",0,"J32"
"P6","\N","YZV","202","YWK","161","",0,"AT4 J32"
"P6","\N","YZV","202","YYY","192","",0,"AT4"
"PB","\N","YAY","24","YBX","5485","",0,"SFB"
"PB","\N","YAY","24","YYR","188","",0,"DH1"
"PB","\N","YAY","24","YYT","189","",0,"SFB DH1"
"PB","\N","YBX","5485","YAY","24","",0,"SFB"
"PB","\N","YBX","5485","YYR","188","",0,"SFB"
"PB","\N","YCL","36","YHZ","73","",0,"SFB"
"PB","\N","YCL","36","YWK","161","",0,"SFB"
"PB","\N","YDF","45","YYR","188","",0,"DH1 SFB"
"PB","\N","YDF","45","YYT","189","",0,"SFB DH1"
"PB","\N","YDP","5488","YNP","\N","",0,"DHT"
"PB","\N","YDP","5488","YYR","188","",0,"DHT"
"PB","\N","YHO","5502","YMN","5492","",0,"DHT"
"PB","\N","YHO","5502","YNP","\N","",0,"DHT"
"PB","\N","YHZ","73","YCL","36","",0,"SFB"
"PB","\N","YJT","77","YDF","45","",0,"SFB"
"PB","\N","YKL","80","YWK","161","",0,"SFB"
"PB","\N","YMN","5492","YHO","5502","",0,"DHT"
"PB","\N","YMN","5492","YSO","7252","",0,"DHT"
"PB","\N","YNP","\N","YDP","5488","",0,"DHT"
"PB","\N","YNP","\N","YHO","5502","",0,"DHT"
"PB","\N","YQB","111","YUL","146","",0,"DH1"
"PB","\N","YQB","111","YZV","202","",0,"DH1"
"PB","\N","YSO","7252","YMN","5492","",0,"DHT"
"PB","\N","YSO","7252","YYR","188","",0,"DHT"
"PB","\N","YUL","146","YQB","111","",0,"DH1"
"PB","\N","YUL","146","YWK","161","",0,"DH1"
"PB","\N","YUL","146","YZV","202","",0,"DH1"
"PB","\N","YWK","161","YCL","36","",0,"SFB"
"PB","\N","YWK","161","YKL","80","",0,"SFB"
"PB","\N","YWK","161","YUL","146","",0,"DH1"
"PB","\N","YWK","161","YYR","188","",0,"DH1"
"PB","\N","YWK","161","YZV","202","",0,"DH1"
"PB","\N","YWK","161","ZUM","5550","",0,"DH1"
"PB","\N","YYR","188","YAY","24","",0,"DH1"
"PB","\N","YYR","188","YBX","5485","",0,"SFB"
"PB","\N","YYR","188","YDF","45","",0,"DH1"
"PB","\N","YYR","188","YDP","5488","",0,"DHT"
"PB","\N","YYR","188","YSO","7252","",0,"DHT"
"PB","\N","YYR","188","YWK","161","",0,"DH1"
"PB","\N","YYR","188","YYT","189","",0,"DH1 SFB"
"PB","\N","YYR","188","ZUM","5550","",0,"DH1"
"PB","\N","YYT","189","YAY","24","",0,"SFB DH1"
"PB","\N","YYT","189","YDF","45","",0,"DH1 SFB"
"PB","\N","YYT","189","YJT","77","",0,"SFB"
"PB","\N","YYT","189","YYR","188","",0,"DH1"
"PB","\N","YZV","202","YQB","111","",0,"DH1"
"PB","\N","YZV","202","YUL","146","",0,"DH1"
"PB","\N","YZV","202","YWK","161","",0,"DH1"
"PB","\N","ZUM","5550","YWK","161","",0,"DH1"
"PB","\N","ZUM","5550","YYR","188","",0,"DH1"
"PD","4021","BOS","3448","YTZ","144","",0,"DH4"
"PD","4021","EWR","3494","YTZ","144","",0,"DH4"
"PD","4021","IAD","3714","YTZ","144","",0,"DH4"
"PD","4021","MDW","3747","YTZ","144","",0,"DH4"
"PD","4021","MYR","3515","YTZ","144","",0,"DH4"
"PD","4021","YAM","21","YTZ","144","",0,"DH4"
"PD","4021","YHZ","73","YOW","100","",0,"DH4"
"PD","4021","YHZ","73","YUL","146","",0,"DH4"
"PD","4021","YHZ","73","YYT","189","",0,"DH4"
"PD","4021","YOW","100","YHZ","73","",0,"DH4"
"PD","4021","YOW","100","YQM","117","",0,"DH4"
"PD","4021","YOW","100","YTZ","144","",0,"DH4"
"PD","4021","YQB","111","YTZ","144","",0,"DH4"
"PD","4021","YQG","113","YTZ","144","",0,"DH4"
"PD","4021","YQM","117","YOW","100","",0,"DH4"
"PD","4021","YQT","121","YTZ","144","",0,"DH4"
"PD","4021","YSB","133","YTZ","144","",0,"DH4"
"PD","4021","YTS","143","YTZ","144","",0,"DH4"
"PD","4021","YTZ","144","BOS","3448","",0,"DH4"
"PD","4021","YTZ","144","EWR","3494","",0,"DH4"
"PD","4021","YTZ","144","IAD","3714","",0,"DH4"
"PD","4021","YTZ","144","MDW","3747","",0,"DH4"
"PD","4021","YTZ","144","MYR","3515","",0,"DH4"
"PD","4021","YTZ","144","YAM","21","",0,"DH4"
"PD","4021","YTZ","144","YOW","100","",0,"DH4"
"PD","4021","YTZ","144","YQB","111","",0,"DH4"
"PD","4021","YTZ","144","YQG","113","",0,"DH4"
"PD","4021","YTZ","144","YQT","121","",0,"DH4"
"PD","4021","YTZ","144","YSB","133","",0,"DH4"
"PD","4021","YTZ","144","YTS","143","",0,"DH4"
"PD","4021","YTZ","144","YUL","146","",0,"DH4"
"PD","4021","YUL","146","YHZ","73","",0,"DH4"
"PD","4021","YUL","146","YTZ","144","",0,"DH4"
"PD","4021","YYT","189","YHZ","73","",0,"DH4"
"PJ","477","FSP","1441","YHZ","73","",0,"ATR"
"PJ","477","FSP","1441","YUL","146","",0,"ATR"
"PJ","477","FSP","1441","YYT","189","",0,"ATR"
"PJ","477","YHZ","73","FSP","1441","",0,"ATR"
"PJ","477","YUL","146","FSP","1441","",0,"ATR"
"PJ","477","YYT","189","FSP","1441","",0,"ATR"
"PK","3871","ISB","2223","YYZ","193","",0,"777"
"PK","3871","KHI","2206","YYZ","193","",0,"777"
"PK","3871","LHE","2207","YYZ","193","",0,"777"
"PK","3871","YYZ","193","ISB","2223","",0,"777"
"PK","3871","YYZ","193","KHI","2206","",0,"777"
"PK","3871","YYZ","193","LHE","2207","",0,"777"
"PR","3952","MNL","2397","YVR","156","",0,"773"
"PR","3952","YVR","156","MNL","2397","",0,"773"
"PR","3952","YVR","156","YYZ","193","",0,"773"
"PR","3952","YYZ","193","YVR","156","",0,"773"
"Q9","11838","YBC","27","YQB","111","",0,"BEH"
"Q9","11838","YBC","27","YYY","192","",0,"BEH"
"Q9","11838","YGV","7255","YPN","106","",0,"PAG"
"Q9","11838","YGV","7255","YZV","202","",0,"BE1"
"Q9","11838","YIF","6789","ZGS","\N","",0,"BEH"
"Q9","11838","YNA","94","YZV","202","",0,"BEH"
"Q9","11838","YNA","94","ZGS","\N","",0,"BEH"
"Q9","11838","YPN","106","YGV","7255","",0,"PAG"
"Q9","11838","YPN","106","YZV","202","",0,"PAG"
"Q9","11838","YQB","111","YBC","27","",0,"BEH"
"Q9","11838","YQB","111","YZV","202","",0,"BEH"
"Q9","11838","YWK","161","YYY","192","",0,"BEH"
"Q9","11838","YWK","161","YZV","202","",0,"BEH"
"Q9","11838","YYY","192","YBC","27","",0,"BEH"
"Q9","11838","YYY","192","YWK","161","",0,"BEH"
"Q9","11838","YYY","192","YZV","202","",0,"BEH"
"Q9","11838","YZV","202","YGV","7255","",0,"BE1"
"Q9","11838","YZV","202","YNA","94","",0,"BEH"
"Q9","11838","YZV","202","YPN","106","",0,"PAG"
"Q9","11838","YZV","202","YQB","111","",0,"BEH"
"Q9","11838","YZV","202","YWK","161","",0,"BEH"
"Q9","11838","YZV","202","YYY","192","",0,"BEH"
"Q9","11838","ZGS","\N","YIF","6789","",0,"BEH"
"Q9","11838","ZGS","\N","YNA","94","",0,"BEH"
"QR","4091","DOH","11051","YUL","146","",0,"77W"
"QR","4091","YUL","146","DOH","11051","",0,"77W"
"RJ","4259","AMM","2170","YUL","146","",0,"330"
"RJ","4259","DTW","3645","YUL","146","",0,"330"
"RJ","4259","YUL","146","AMM","2170","",0,"330"
"RJ","4259","YUL","146","DTW","3645","",0,"330"
"S4","4304","LIS","1638","YYZ","193","",0,"313"
"S4","4304","OPO","1636","YYZ","193","",0,"313"
"S4","4304","PDL","1633","YYZ","193","",0,"313"
"S4","4304","YYZ","193","LIS","1638","",0,"313"
"S4","4304","YYZ","193","OPO","1636","",0,"313"
"S4","4304","YYZ","193","PDL","1633","",0,"313"
"SK","4319","CPH","609","YYZ","193","Y",0,"763"
"SK","4319","YYZ","193","CPH","609","Y",0,"763"
"SN","1531","BRU","302","YUL","146","Y",0,"333"
"SN","1531","YUL","146","BRU","302","Y",0,"333"
"SS","1908","ORY","1386","YUL","146","",0,"333"
"SS","1908","YUL","146","ORY","1386","",0,"333"
"SU","130","SVO","2985","YYZ","193","",0,"763"
"SU","130","YYZ","193","SVO","2985","",0,"763"
"SV","4533","JED","2072","YYZ","193","",0,"777"
"SV","4533","YYZ","193","JED","2072","",0,"777"
"TK","4951","ATL","3682","YYZ","193","Y",0,"CRA"
"TK","4951","IST","1701","YYZ","193","",0,"763 77W"
"TK","4951","YYZ","193","ATL","3682","Y",0,"CRA"
"TK","4951","YYZ","193","IST","1701","",0,"77W 763"
"TP","4869","LIS","1638","YYZ","193","Y",0,"313"
"TP","4869","OPO","1636","YYZ","193","Y",0,"313"
"TP","4869","PDL","1633","YYZ","193","Y",0,"313"
"TP","4869","YYZ","193","LIS","1638","Y",0,"313"
"TP","4869","YYZ","193","OPO","1636","Y",0,"313"
"TP","4869","YYZ","193","PDL","1633","Y",0,"313"
"TS","1317","AGP","1230","YUL","146","",0,"310"
"TS","1317","AMS","580","YYC","178","",0,"330"
"TS","1317","AMS","580","YYZ","193","",0,"310"
"TS","1317","ATH","3941","YUL","146","",0,"330"
"TS","1317","ATH","3941","YYZ","193","",0,"330"
"TS","1317","AZS","5810","YUL","146","Y",0,"738"
"TS","1317","BCN","1218","YUL","146","",0,"310"
"TS","1317","BCN","1218","YYZ","193","",0,"310"
"TS","1317","BOD","1264","YUL","146","",0,"310"
"TS","1317","BRU","302","YUL","146","",0,"310"
"TS","1317","CCC","1901","YHZ","73","",0,"310"
"TS","1317","CCC","1901","YUL","146","Y",0,"310"
"TS","1317","CDG","1382","YQB","111","",0,"310"
"TS","1317","CDG","1382","YUL","146","",0,"330 310"
"TS","1317","CDG","1382","YYZ","193","",0,"330"
"TS","1317","CUN","1852","YHZ","73","",0,"310"
"TS","1317","CUN","1852","YQB","111","",0,"310"
"TS","1317","CUN","1852","YUL","146","",0,"310 330"
"TS","1317","CUN","1852","YVR","156","",0,"330"
"TS","1317","CUN","1852","YYC","178","",0,"330"
"TS","1317","CUN","1852","YYZ","193","",0,"330 310"
"TS","1317","DUB","599","YYZ","193","",0,"310"
"TS","1317","FCO","1555","YUL","146","",0,"330 310"
"TS","1317","FCO","1555","YYZ","193","",0,"330"
"TS","1317","FLL","3533","YUL","146","Y",0,"310"
"TS","1317","FLL","3533","YYZ","193","Y",0,"738"
"TS","1317","FRA","340","YYC","178","",0,"330"
"TS","1317","GLA","534","YYC","178","",0,"330"
"TS","1317","GLA","534","YYZ","193","",0,"310"
"TS","1317","HOG","1910","YUL","146","",0,"330"
"TS","1317","HOG","1910","YYZ","193","Y",0,"738"
"TS","1317","LGW","502","YUL","146","",0,"310"
"TS","1317","LGW","502","YVR","156","",0,"330"
"TS","1317","LGW","502","YYC","178","",0,"330"
"TS","1317","LGW","502","YYZ","193","",0,"330"
"TS","1317","LIS","1638","YUL","146","",0,"310"
"TS","1317","LIS","1638","YYZ","193","",0,"310"
"TS","1317","LRM","1759","YHZ","73","",0,"310"
"TS","1317","LYS","1335","YUL","146","",0,"310"
"TS","1317","MAN","478","YVR","156","",0,"330"
"TS","1317","MAN","478","YYC","178","",0,"330"
"TS","1317","MAN","478","YYZ","193","",0,"330 310"
"TS","1317","MBJ","1780","YHZ","73","",0,"310"
"TS","1317","MBJ","1780","YUL","146","Y",0,"738"
"TS","1317","MBJ","1780","YYZ","193","Y",0,"738 310"
"TS","1317","MCO","3878","YHZ","73","",0,"310"
"TS","1317","MCO","3878","YQM","117","Y",0,"738"
"TS","1317","MCO","3878","YUL","146","",0,"330"
"TS","1317","MCO","3878","YYT","189","Y",0,"738"
"TS","1317","MCO","3878","YYZ","193","Y",0,"738 310"
"TS","1317","MRS","1353","YUL","146","",0,"310 330"
"TS","1317","NCE","1354","YUL","146","",0,"310"
"TS","1317","PUJ","1760","YHZ","73","",0,"310"
"TS","1317","PUJ","1760","YQB","111","",0,"310"
"TS","1317","PUJ","1760","YUL","146","",0,"310"
"TS","1317","PUJ","1760","YYZ","193","",0,"330 738"
"TS","1317","PVR","1836","YUL","146","Y",0,"738"
"TS","1317","PVR","1836","YVR","156","",0,"330"
"TS","1317","SNU","1918","YUL","146","Y",0,"310 737"
"TS","1317","SNU","1918","YYZ","193","Y",0,"737"
"TS","1317","TLS","1273","YUL","146","",0,"310"
"TS","1317","VCE","1551","YUL","146","",0,"310"
"TS","1317","VCE","1551","YYZ","193","",0,"310"
"TS","1317","VRA","1923","YHZ","73","",0,"310"
"TS","1317","VRA","1923","YUL","146","",0,"738 310"
"TS","1317","VRA","1923","YYZ","193","Y",0,"738"
"TS","1317","YHZ","73","MCO","3878","Y",0,"738"
"TS","1317","YQB","111","CDG","1382","",0,"310 330"
"TS","1317","YQB","111","PUJ","1760","",0,"310"
"TS","1317","YQB","111","YUL","146","",0,"310"
"TS","1317","YQM","117","MCO","3878","Y",0,"738"
"TS","1317","YUL","146","AGP","1230","",0,"310"
"TS","1317","YUL","146","ATH","3941","",0,"330"
"TS","1317","YUL","146","BCN","1218","",0,"310"
"TS","1317","YUL","146","BOD","1264","",0,"310"
"TS","1317","YUL","146","BRU","302","",0,"310"
"TS","1317","YUL","146","CCC","1901","Y",0,"310"
"TS","1317","YUL","146","CDG","1382","",0,"330 310"
"TS","1317","YUL","146","CUN","1852","",0,"310 330"
"TS","1317","YUL","146","FCO","1555","",0,"330 310"
"TS","1317","YUL","146","FLL","3533","Y",0,"310"
"TS","1317","YUL","146","HOG","1910","",0,"330"
"TS","1317","YUL","146","LGW","502","",0,"310"
"TS","1317","YUL","146","LIS","1638","",0,"310"
"TS","1317","YUL","146","LYS","1335","",0,"310"
"TS","1317","YUL","146","MBJ","1780","Y",0,"738"
"TS","1317","YUL","146","MCO","3878","",0,"330"
"TS","1317","YUL","146","MRS","1353","",0,"310 330"
"TS","1317","YUL","146","NCE","1354","",0,"310"
"TS","1317","YUL","146","POP","1761","Y",0,"738"
"TS","1317","YUL","146","PUJ","1760","",0,"310"
"TS","1317","YUL","146","PVR","1836","Y",0,"738"
"TS","1317","YUL","146","SNU","1918","Y",0,"738"
"TS","1317","YUL","146","TLS","1273","",0,"310"
"TS","1317","YUL","146","VCE","1551","",0,"330"
"TS","1317","YUL","146","VRA","1923","",0,"738 310"
"TS","1317","YUL","146","YQB","111","",0,"310"
"TS","1317","YUL","146","YYZ","193","",0,"310"
"TS","1317","YVR","156","CUN","1852","",0,"330"
"TS","1317","YVR","156","LGW","502","",0,"330"
"TS","1317","YVR","156","MAN","478","",0,"330"
"TS","1317","YVR","156","PVR","1836","",0,"330"
"TS","1317","YVR","156","YYC","178","",0,"330"
"TS","1317","YYC","178","AMS","580","",0,"330"
"TS","1317","YYC","178","FRA","340","",0,"330"
"TS","1317","YYC","178","GLA","534","",0,"330"
"TS","1317","YYC","178","LGW","502","",0,"330"
"TS","1317","YYC","178","MAN","478","",0,"330"
"TS","1317","YYC","178","YEG","49","",0,"330"
"TS","1317","YYC","178","YVR","156","",0,"330"
"TS","1317","YYT","189","MCO","3878","Y",0,"737"
"TS","1317","YYZ","193","AMS","580","",0,"310"
"TS","1317","YYZ","193","ATH","3941","",0,"330"
"TS","1317","YYZ","193","BCN","1218","",0,"310"
"TS","1317","YYZ","193","CDG","1382","",0,"330"
"TS","1317","YYZ","193","CUN","1852","",0,"330 310"
"TS","1317","YYZ","193","DUB","599","",0,"310"
"TS","1317","YYZ","193","FCO","1555","",0,"330"
"TS","1317","YYZ","193","FLL","3533","Y",0,"738"
"TS","1317","YYZ","193","GLA","534","",0,"310"
"TS","1317","YYZ","193","HOG","1910","Y",0,"738"
"TS","1317","YYZ","193","LGW","502","",0,"330"
"TS","1317","YYZ","193","LIS","1638","",0,"310"
"TS","1317","YYZ","193","MAN","478","",0,"310 330"
"TS","1317","YYZ","193","MBJ","1780","Y",0,"738 310"
"TS","1317","YYZ","193","MCO","3878","Y",0,"738 310"
"TS","1317","YYZ","193","OPO","1636","",0,"310"
"TS","1317","YYZ","193","PUJ","1760","",0,"330 738"
"TS","1317","YYZ","193","SNU","1918","Y",0,"738"
"TS","1317","YYZ","193","VCE","1551","",0,"310"
"TS","1317","YYZ","193","VRA","1923","Y",0,"738"
"TS","1317","YYZ","193","YQB","111","",0,"330"
"TS","1317","YYZ","193","YUL","146","",0,"310"
"UA","5209","ATL","3682","YYZ","193","Y",0,"CRA CRJ"
"UA","5209","BDL","3825","YUL","146","Y",0,"BEH"
"UA","5209","BDL","3825","YYZ","193","Y",0,"BEH"
"UA","5209","BOS","3448","YHZ","73","Y",0,"CRJ"
"UA","5209","BOS","3448","YOW","100","Y",0,"DH1"
"UA","5209","BOS","3448","YUL","146","Y",0,"CRJ DH3"
"UA","5209","BOS","3448","YYZ","193","Y",0,"E90 E75"
"UA","5209","CLE","3486","YYZ","193","Y",0,"DH2 DH3"
"UA","5209","CMH","3759","YYZ","193","Y",0,"DH1"
"UA","5209","DEN","3751","YEG","49","",0,"319"
"UA","5209","DEN","3751","YMM","90","Y",0,"CR7"
"UA","5209","DEN","3751","YQR","120","Y",0,"CRJ"
"UA","5209","DEN","3751","YUL","146","Y",0,"E90"
"UA","5209","DEN","3751","YVR","156","",0,"319 320 738"
"UA","5209","DEN","3751","YWG","160","Y",0,"CRJ ERJ"
"UA","5209","DEN","3751","YXE","166","Y",0,"ERJ"
"UA","5209","DEN","3751","YYC","178","",0,"738 320 739"
"UA","5209","DEN","3751","YYZ","193","Y",0,"CR7 E90"
"UA","5209","DFW","3670","YYZ","193","Y",0,"E75"
"UA","5209","DTW","3645","YYZ","193","Y",0,"CRJ BEH"
"UA","5209","EWR","3494","YEG","49","",0,"319"
"UA","5209","EWR","3494","YHZ","73","Y",0,"ERJ"
"UA","5209","EWR","3494","YOW","100","Y",0,"ERJ"
"UA","5209","EWR","3494","YQB","111","Y",0,"ERJ"
"UA","5209","EWR","3494","YQM","117","Y",0,"ERJ"
"UA","5209","EWR","3494","YUL","146","Y",0,"ERJ CRJ E70"
"UA","5209","EWR","3494","YVR","156","Y",0,"319"
"UA","5209","EWR","3494","YYT","189","",0,"319"
"UA","5209","EWR","3494","YYZ","193","Y",0,"E75 ERJ DH4 CRA"
"UA","5209","GVA","1665","YUL","146","Y",0,"333"
"UA","5209","IAD","3714","YOW","100","Y",0,"ERJ E70"
"UA","5209","IAD","3714","YUL","146","Y",0,"ERJ CRJ"
"UA","5209","IAD","3714","YYZ","193","Y",0,"ERJ CRJ CR7 DH4"
"UA","5209","IAH","3550","YEG","49","",0,"738 320 73G 319"
"UA","5209","IAH","3550","YUL","146","Y",0,"E70"
"UA","5209","IAH","3550","YVR","156","",0,"320 319 739"
"UA","5209","IAH","3550","YYC","178","",0,"738 320 739"
"UA","5209","IAH","3550","YYZ","193","Y",0,"CRA ERJ CR7"
"UA","5209","LAX","3484","YLW","87","Y",0,"CR7"
"UA","5209","LAX","3484","YUL","146","Y",0,"319"
"UA","5209","LAX","3484","YVR","156","Y",0,"CR7"
"UA","5209","LAX","3484","YYZ","193","Y",0,"320 321"
"UA","5209","LGA","3697","YOW","100","Y",0,"CRJ"
"UA","5209","LGA","3697","YUL","146","Y",0,"E75"
"UA","5209","LGA","3697","YYZ","193","Y",0,"E90 CRA E75"
"UA","5209","MSP","3858","YYZ","193","Y",0,"CRA CRJ"
"UA","5209","MSY","3861","YYZ","193","Y",0,"CRA"
"UA","5209","ORD","3830","YEG","49","Y",0,"E70 CR7"
"UA","5209","ORD","3830","YHZ","73","Y",0,"ERJ"
"UA","5209","ORD","3830","YOW","100","Y",0,"ERJ E70"
"UA","5209","ORD","3830","YQB","111","Y",0,"ERJ"
"UA","5209","ORD","3830","YQR","120","Y",0,"CRJ"
"UA","5209","ORD","3830","YUL","146","Y",0,"CR7 E75 ERJ E70 CRJ"
